platform,title,url,video_id,author,comment,language,likes,published_at,type
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@oldnew-bw7kd,수봉공원 풍경이 이렇게 아름다웠나 싶더라고요. 다음 배경으로 딱이에요.,ko,0,2025-11-22T15:18:53Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@user-gh6vg5kq6o,영상 잘봤습니다~미추홀미디어문화축제를 진심으로 응원합니다^^,ko,0,2025-09-20T11:30:43Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@rarajang4131,"정답 : 1번 청년창업 특화거리
이번 에피소드는 정말 먹방 그 이상이었어요. 유노님의 꾸밈없는 리액션과 함께, 청년 창업자들의 열정이 전해져서 보면서 저절로 응원하게 되더라고요. 미추홀구의 청년창업 특화거리, 꼭 한 번 방문해보고 싶어요! 이런 좋은 취지를 가진 콘텐츠는 더 많은 사람들에게 알려졌으면 좋겠습니다.",ko,0,2025-05-04T11:25:49Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@kooasd4159,"유노님의 미추홀구 골목상권 살리기 프로젝트, 진심이 가득 느껴져서 정말 감동이었습니다! 단순한 먹방이 아니라 지역 상권을 응원하는 의미 있는 여정이라 보는 내내 마음이 따뜻해졌어요. 떡볶이 33인분이라는 엄청난 도전에 지치지 않고 끝까지 최선을 다하는 모습도 정말 멋졌습니다. '미추홀구 미추홀릭TV' 구독하면서 앞으로 유노님이 함께 만들어갈 골목상권 이야기가 더 기대되네요. 소중한 골목마다 따뜻한 발걸음이 이어지길 응원합니다! 맛과 정성을 전하는 여정, 끝까지 함께할게요!",ko,0,2025-04-28T01:10:26Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@후히-u4j,"정답 : 바람길숲
메인 출연자 자리 경쟁 장면 너무 재밌어요 ㅋㅋ 누가 이길지 몰라서 긴장되네요.",ko,0,2025-12-15T23:57:07Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@멜로디주,영상이 정말 임팩트 있고 기억에 남아요 세 가지 레슨으로 축제를 소개하는 방식이 창의적이고 좋은 것 같아요 특히 재미는 여기서 찾기라는 두 번째 레슨이 인상적이었어요 미추홀미디어문화축제만의 특별한 재미가 뭔지 직접 체험해보고 싶어져요 22회를 맞이한다는 것 자체가 이 축제의 성공과 지속가능성을 보여주는 것 같아요 지역 주민들의 꾸준한 사랑과 관심이 있었기에 가능했던 일이겠죠 올해도 코로나 이전처럼 많은 사람들이 안전하게 즐길 수 있는 축제가 되었으면 좋겠어요 미디어 기술을 활용한 다양한 체험 프로그램들이 특히 기대되네요 미추홀미디어문화축제 화이팅 ^_^*,ko,0,2025-09-11T04:44:16Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@realpunica,숭의평화예술시장의 모습을 미추송에서 만나고 싶어요,ko,0,2025-11-16T23:22:15Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@이지돌-z5r,"❤ 정답 : 수인선 바람길숲 ❤
미추홀구 숭의역과 인하대역을 잇는 도시 숲의 이름은 바로 ""수인선 바람길숲""입니다. 유튜브 구독 완료! 좋아요 완료!! 알림설정 완료!!! 많은 분들의 공감과 소통으로 발전하는 #미추홀구미추홀릭TV, 앞으로도 변함없이 힘차게 응원합니다. 파이팅!! #미추홀구미추홀릭TV 매력을 소문 좀 내야겠어요. 좋은 소식 함께 공유해요. 앞으로도 더 친근하게 소통하면서 많은 것들을 함께했으면 좋겠네요.
#미추홀구 #동네한바퀴 #수인선바람길숲 #수봉산 #수봉공원 #아리마을 #인천명소 #미추홀구명소 #미추홀릭tv #이재용 #김기환",ko,0,2025-12-15T05:34:42Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@acanisijin,미추홀미디어축제 즐길거리 가득한 너무 만족스러운 축제가 될 것 같아서 정말 기대되요 꼭 참여해보고 싶네요 많은 분들께 사랑받는 축제가 되시기를 응원하며 열심히 입소문 내겠습니다 ❤️❤️,ko,0,2025-09-15T02:59:10Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@sohe0201,정답1번 청년창업 특화거리 💗🫂 저도 엄마와 함께 8년째 일하고 있는 소상공인 가족입니다!.! 얼른 경제가 되살아나길 ㅎㅎ응원해요,ko,0,2025-05-02T23:59:43Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@manuka_honey,"유쾌한 먹방과 따뜻한 마음이 함께한 유노의 먹방 원정대, 정말 감동이었습니다!
미추홀구 인하 문화의 거리에서 만난 ‘이모떡볶이’의 정겨운 분위기와 착한 가격, 정성 가득한 음식들 덕분에 저까지 배부르고 따뜻한 기분이 들었어요 😊
“많이 오면 그게 남는 거야”라고 말해주신 이모님의 한마디가 오래도록 기억에 남습니다. 단순한 먹방이 아니라, 진짜 사람 냄새 나는 골목 상권의 아름다움을 제대로 보여준 콘텐츠였어요.
인천 미추홀구의 착한 가게들이 앞으로도 많은 분들에게 알려지고, 따뜻한 정이 오가는 골목들이 활기 넘치게 이어지기를 진심으로 응원합니다!
미추홀구 소상공인분들 모두 파이팅입니다! 💪",ko,0,2025-04-17T05:06:02Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@도토리참나무,인하문화거리의 가성비 좋은 맛집들을 알게 되어 앞으로 자주 방문하고 싶어졌어요.,ko,0,2025-04-27T12:27:49Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@지긍-u1h,주안역 북광장 — 다양한 사람들이 모이는 활기 넘치는 공간이라 다음 M/V 배경으로 너무 잘 어울려요!,ko,0,2025-11-14T06:29:37Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@코비브라이언트-m2l,"신기시장 물건도  다양하고 인심도 좋아서 방문하고 싶어지네요.
다양한 전통 시장을 소개해주신 유노의 먹방 원정대 수고하셨습니다~!",ko,0,2025-05-03T07:35:17Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@하이-m7f2v,제22회 미추홀미디어축제가 많은 사랑과 관심 속에서 성공적으로 개최하길바라며 응원할게요~,ko,0,2025-09-19T06:08:58Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@꼬까꼬까-y9h,미디어랑 문화가 만나서 어떤 멋진 행사들을 보여줄지 너무 궁금해요 올해도 많은 사람들이 축제를 즐기고 좋은 추억 많이 만들었으면 좋겠어요 미추홀미디어문화축제 화이팅이에요,ko,0,2025-09-17T18:28:58Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@러블리걸-z6c,"정답 : 1번 청년창업 특화거리
청년창업 특화거리에서 펼쳐지는 유노의 먹방 원정기 너무 흥미롭게 봤어요 앞으로도 이런 골목상권 활성화 프로젝트가 많아지면 좋겠고 유노의 다음 먹방도 기대할게요",ko,0,2025-05-05T02:46:06Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@JOOBYEOL,처음엔 그냥 간단한 먹방 콘텐츠 인가 보다 했는데 미추홀구 골목상권을 살리는 콘텐츠라 더 정이가네요^^ 사장님들의 따뜻한 인심이 느껴지는 재밌는 영상! 앞으로도 많이 부탁드려요❤,ko,0,2025-04-28T05:13:00Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@gksdygks37,"미추홀구 골목상권 사장님들, 그리고 그 곳을 지키는 모든 분들을 진심으로 응원합니다!
정겨운 골목골목을 채우는 활기찬 기운이 바로 우리 미추홀구의 매력이죠. 어려운 시기에도 꿋꿋하게 자리를 지키며 맛있는 음식, 특별한 상품, 따뜻한 정을 나누어 주셔서 늘 감사합니다.
미추홀구 골목상권이 더욱 활성화되고 많은 분들에게 사랑받기를 바랍니다! 우리 모두 함께 응원하고 자주 찾아가서 힘을 보태요! 😊",ko,0,2025-04-28T14:28:32Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@cjazzcjazzcjazz,"인하 문화의 거리가 더욱 활성화되기를 진심으로 응원합니다. 맛있는 음식과 다양한 문화가 공존하는 매력적인 공간인 만큼, 앞으로 더욱 많은 사람들이 찾고 즐기는 명소가 될 겁니다. 착한 가격 업소들이 오랫동안 사랑받고, 새로운 활력이 넘치는 골목 상권으로 발전하길 바랄게요~!!!",ko,0,2025-04-27T12:30:38Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@jjy1989a,"#미추홀구 #미추홀릭TV 통해 골목상권을 응원하며 먹방에 도전하는 유노님 모습에 진심으로 감동받았습니다. 😍
아울러 미추홀구 모든 자영업자분들께 큰 힘이되는 영상 진심으로 감사드립니다. 🥰
싱그러운 올 봄에도 구민과 자영업자분들께서 활짝 웃으실 수 있는 활기가득찬 미추홀구로 거듭나길 응원하겠습니다. 😃
아울러 미추홀구 유튜브 채널 #미추홀릭TV 통해 늘 유익하고 알찬 소식으로 함께하겠습니다. 💕",ko,1,2025-04-15T13:06:10Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@choiyoojinn,"정답: 1번 청년창업 특화거리
와.. 진짜 가보고 싶어요~~~ 다양한 아이디어들이 돋보이는 거리네요~~ 항상 응원합니다! 더욱더욱 번창하길 바랄게요! 저도 꼭 가보고 싶어요^^",ko,0,2025-04-30T05:35:50Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@jaesung0998,미추홀미디어문화축제 함께즐기는 즐거운축제가 되기를 응원해요!,ko,0,2025-09-11T08:06:43Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@skrduqdl77,바람숲길,ko,0,2025-12-14T14:39:12Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@pncjh1219,미추홀구 특유의 정겨운 동네 분위기와 사람들의 따뜻함이 잘 전해진 영상이었어요 티격태격하는 두 MC 덕분에 웃음도 나고 공간보다 사람이 먼저 기억에 남는 미추홀의 매력을 제대로 느낄 수 있었던 2화였습니다. 다음 편도 기대돼요!!,ko,0,2025-12-19T12:04:38Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@user-won2,"수봉공원 
야경 포인트를 배경으로 하면 너무 이쁠 거 같아요",ko,0,2025-11-12T12:25:24Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@fremier,"정답: 1번 청년창업 특화거리
골목상권을 홍보하는 콘텐츠 너무 좋네요.
앞으로도 자주 만들어주세요!",ko,0,2025-05-03T06:21:54Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@kimsomang,"정겨운 골목길, 따뜻한 가게들이 다시 활기를 되찾길 응원합니다.
지역 상인분들의 땀과 정성이 담긴 골목상권이 더 많은 사람들에게 알려지길 바랍니다.
정이 넘쳐서 작은 물건만 사도 덤으로 엄청 주시는 상인분들! 정도 느끼고 두손도 무겁게",ko,0,2025-05-11T01:27:34Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@루나양,"정답 : 1번 청년창업 특화거리   !!!!    입니다   우리 청년들의 미래를  만들어주는         청년창업   특화거리   응원합니다,",ko,0,2025-05-03T02:51:07Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@쇠돌이철수아빠,수봉근린공원도 곳곳이 예쁘게 꾸며져 있어 다양한 컷을 담기 좋다고 생각해요.,ko,0,2025-11-23T05:52:14Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@Lemoni_01,"신기시장 골목 상권을 영상으로 만나게 되니 어느새 그 풍경 속으로 들어간 듯한 느낌이었어요 정겨운 말소리와 음식 냄새가 스쳐가는 것 같은 생생함 덕분에 시장 특유의 매력이 고스란히 전해졌고요 특히 골목 사이사이 숨어 있는 맛집들과 푸근한 상인분들의 모습에서 삶의 깊은 내공이 느껴졌습니다 ㅎㅎ 단순한 먹방이 아닌, 그 안의 정서를 함께 전해주셔서 보는 입장에서 더 마음이 움직였어요 🍜

영상 속 숙이갈비집의 모습은 유독 인상 깊었는데요 큼지막한 갈비 한 점에 정성 가득한 밑반찬까지, 가격도 합리적이어서 놀랐고 사장님의 오랜 장사 철학이 묻어나는 듯했어요 정갈하게 이어지는 이야기 덕분에 한 장면 한 장면이 잔상처럼 남았고 시장의 하루를 함께 산책한 기분이었어요🧡

이렇게 지역 소상공인을 위한 콘텐츠를 만들고 그 안에서 진심을 나눠주셔서 감사합니다 구독자 댓글 이벤트를 통해 저 또한 따뜻한 마음을 더 보태고 싶네요 앞으로도 시장의 소중한 이야기를 계속 만나볼 수 있기를 기대할게요 느리고 조용하지만 깊은 울림이 있는 영상이었어요 다음 편도 꼭 챙겨보겠습니다 🎥",ko,0,2025-05-11T10:54:35Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@zzazzala3,"지역 주민들의 삶 속에 자연스럽게 녹아들어 진정한 소통을 보여주신 두 분께 박수를 보내고 싶습니다. ㅎㅎ
앞으로도 이런 따뜻한 동네 이야기 많이 들려주세요.",ko,0,2025-12-21T08:19:31Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@shrimp_,"정답 1번 청년창업 특화거리
요즘 창업이 쉽지 않은 시기인데도 자신만의 아이디어로 승부하시는 모습이 정말 감동이었어요. 제가 가진 작은 꿈도 언젠가 이루어질 수 있겠다는 희망을 얻고 갑니다. 앞으로도 이 특별한 거리가 더 활성화되어 많은 사람들에게 즐거움과 영감을 주는 공간이 되길 바랄게요! 청년 사장님들 파이팅입니다!! 💪✨",ko,1,2025-05-05T02:58:20Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@GTangma,/ - 정 답 - 1번 청년창업 특화거리 / 이렇게 유튜브를 통해 청년창업 특화거리를 접하니 넘흐넘흐 즐겁네영ㅎㅎ🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍,ko,0,2025-05-03T13:49:34Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@행운수집중,"정답: 1번 청년창업 특화거리
청년들의 열정이 담긴 골목에서 펼쳐지는 도전 이야기가 정말 인상 깊었어요! 창업을 향한 뜨거운 열정이 느껴지는 이 거리에서 맛있는 음식과 함께 따뜻한 응원을 받으며 성공을 향해 나아가는 모습, 너무 멋져요. 계속해서 발전하는 모습 기대할게요! 🌟🍰",ko,0,2025-04-30T00:44:58Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@wogur1210,"정답 : 1번 청년창업 특화거리
청년창업 특화거리 많은 사랑 받으시길 응원합니다.",ko,0,2025-05-04T12:57:36Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@몽글이-u1,"정답 : 1번 청년창업 특화거리
청년들은 창업의 꿈을 이룰수있고, 덕분에 골목상권은 살아나서 1석2조 효과네요. 청년창업 특화거리 활성화를 응원합니다.",ko,0,2025-05-04T09:57:11Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@signingbonus,도호부관아는 고즈넉하고 단정한 분위기라 전통美 살리기에 딱이에요,ko,0,2025-11-22T13:44:43Z,top_comment
YouTube,천하제일 먹방대결 (feat. 신기시장) | [유노의 먹방 원정대] EP.3,https://youtu.be/8PWZh2h1ftA,8PWZh2h1ftA,@SeriLee-le5yn,"유노의 먹방 원정대, 항상 재미있고 먹방이 정말 맛있어 보이네요 😋 신기시장에서의 마지막 미션도 너무 기대됩니다! 골목상권 활성화에 힘을 실어주고, 좋은 정보도 많이 얻었어요. 앞으로도 유노의 여정을 계속 응원할게요! 💪🍖",ko,0,2025-05-03T18:53:19Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@Ok-House82,"한 그릇 한 그릇에 담긴 골목의 따뜻함이 영상 너머로 전해져서 너무 감동이었어요. 🥰
미추홀구처럼 정겨운 골목들이 요즘 시대에 더욱 소중한 이유, 이번 영상을 보며 다시 느꼈습니다.
힘겨운 시기에도 꿋꿋이 자리를 지켜온 착한가격업소 사장님들께 존경과 응원을 보냅니다!
유노님의 열정과 미추홀릭TV의 따뜻한 취지, 진심으로 박수 보냅니다! 👏",ko,0,2025-04-28T01:34:37Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@오레오-u3k,"용정근린공원
정말 예쁜 장소입니다.",ko,0,2025-11-11T05:15:17Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@이승민-r5f2u,골목상권이 살아야 지역경제가 사는것 같아요 싸고 맛있는 골목상권이 활성화되길 바랄게요 열심히 응원합니다 파이팅~,ko,0,2025-04-16T00:36:27Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@지비조아-joa,"제22회 미추홀미디어문화축제를 정말 응원합니다 🎉
이번 축제가 미디어와 문화가 함께 어우러지는 멋진 장으로 자리 잡고
참가하는 분들과 관람하는 모든 분들에게 새로운 영감과 즐거움을 가득 선사하는 시간이 되길 진심으로 바래요

다양한 작품과 프로그램을 통해 서로의 이야기를 나누고
새로운 시선과 창의적인 아이디어가 오가는 공간이 된다면
축제에 참여하는 모두에게 오래도록 기억에 남는 특별한 경험이 될 것 같아요 🌟

미추홀미디어문화축제가 앞으로도 더욱 풍성하고
사람들과 문화를 연결하며 성장하는 자리로 계속 이어지길 기대하며
모두가 함께 즐기고 웃는 행복한 시간이 되길 마음껏 응원합니다 💛",ko,0,2025-09-16T04:05:17Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@슈한무,와 영상 너무 귀엽고 센스 넘치는데요 ㅋㅋㅋ 노래가 머릿속에서 계속 맴돌아요 좋은 건 다 같이 알기 맞는 말이죠 친구들한테 바로 공유했어요 미디어 아트랑 인생네컷이라니 완전 취향저격이에요 주말에 사진도 많이 찍고 맛있는 것도 먹고 힐링하고 와야겠어요 두 분 케미도 너무 좋네요 💖,ko,0,2025-09-20T08:26:01Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@jukwangk,정답: 수인선 바람길숲,ko,0,2025-12-16T13:08:22Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@몽글몽글-c8b,바람길숲 미추홀구에 수인선 바람길 숲이라는 곳이 있다는 걸 처음 알았어요 일제 강점기 때 소금이랑 쌀을 나르던 철길이었다는 역사적 배경을 알게되니 다르게 보이네요 그냥 예쁜 공원이 아니라 주민분들의 노력으로 이렇게 멋진 녹지가 되었다니 더 의미있구요.. 도심 한가운데 이렇게 조용하게 쉴 수 있는 스팟이 있다는 게 가장 큰 매력인 것 같아요 걷는 것만으로도 기분이 좋아지는 산책길이라서 저도 꼭 한번 가보고 싶어요,ko,0,2025-12-15T11:23:48Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@만사형통-n4u,"답은 1번 청년창업 특화거리
다양한 청년창업 지원정책이 생겨 청년들이 자립할 수 있는 기반이 조성되기를 희망합니다!",ko,0,2025-05-01T05:20:12Z,top_comment
YouTube,[인하대 X 미추홀릭TV] EP.주안동ㅣ'미추홀송-주안편' MV,https://youtu.be/fCacN41Wy0U,fCacN41Wy0U,@모란o작약,즐겁게 잘 봤습니다~ 다음 뮤비때 주인 공원에서도 해주세요~,ko,0,2025-11-14T06:16:11Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@무진기행-h6r,"1번 청년창업 특화거리
청년 창업가들의 열정이 느껴져서 더욱 응원하고 싶어집니다.",ko,0,2025-05-02T01:44:09Z,top_comment
YouTube,맛이라는 것이 폭발한다 (feat. 청년창업 특화거리) | [유노의 먹방 원정대] EP.2,https://youtu.be/Zg63f129iAk,Zg63f129iAk,@pynpp9393,"정답: 1번 청년창업 특화거리
유노님 덕분에 인천 미추홀구 청년창업 특화거리를 처음 알게 됐어요.
청년들의 열정과 정성이 담긴 음식들이 너무 인상 깊고,
그 공간이 단순한 먹방이 아닌 희망을 맛보는 시간이었네요.
직접 가서 응원하고 싶어지는 따뜻한 영상이었습니다.",ko,0,2025-05-02T07:14:54Z,top_comment
YouTube,🎉2025 제22회 미추홀미디어문화축제🎉 개최! #미추홀구 #미추홀미디어문화축제 #축제 #가을 #이벤트,https://youtube.com/shorts/WNEdPIcUB6k,WNEdPIcUB6k,@도토리X재기,"축제를 준비하신 분들의 노고에 감사드리며, 제22회 미추홀미디어문화축제가 모두에게 행복한 시간이 되길 바랍니다.",ko,0,2025-09-20T14:47:52Z,top_comment
YouTube,아름다운 미추홀구에서 벌어진 뜻밖의 전개?ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.1,https://youtu.be/py7ERQBYwH8,py7ERQBYwH8,@S.B_Dance,바람길숲!,ko,0,2025-12-11T04:19:54Z,top_comment
YouTube,사람으로 채워지는 미추홀!ㅣ배우 이재용×김기환의 [미추홀 동네 한 바퀴] EP.2,https://youtu.be/GyILpEk7Pwg,GyILpEk7Pwg,@ddaniping,"두 사람의 케미와 미추홀구만의 따뜻한 분위기가 화면을 가득 채웠어요!
이번 방송을 보면서 미추홀구의 매력과 사랑을 다시 느낄 수 있었습니다.
미추홀구 가면 꼭 방문해보고 싶어졌어요!🙇🏽‍♂️",ko,1,2025-12-21T02:48:38Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@he_Dew,"꺄아 우리동네도왔었네ㅠㅠㅠ.. 아쉽댜..하지만, 영상보는내내 미소가 지어진다..진쨔 여기엄청 핫했는데 많이 죽긴했어요ㅠㅠ 취지도 좋고 인성도 너무 좋고♥ 진쨔진짜멋지세요!!🙌🙌🙌",ko,1,2025-06-28T05:54:39Z,top_comment
YouTube,먹방 유튜버 유노! 떡볶이 33인분 클리어 도전?! (feat. 인하 문화의 거리) | [유노의 먹방 원정대] EP.1,https://youtu.be/RL7DPDkCFI4,RL7DPDkCFI4,@도대장-s1f,이 영상 보고 떡볶이 땡겨서 바로 주문했어요ㅋㅋ,ko,0,2025-04-23T00:24:09Z,top_comment
